"orderNumber","orderDate","requiredDate","shippedDate","status","customerName","contactFirstName","contactLastName","city","state","postalCode","country","creditLimit","employeeFirstName","employeeLastName","officeCity","officeState","officeCountry","officePostalCode","territory","orderLineNumber","productCode","quantityOrdered","priceEach","productName","productScale","buyPrice","productVendor","quantityInStock","productLine"
10108,"2020-10-28","2020-11-06","2020-11-02",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,7,S12_3990,39,75.81,"1970 Plymouth Hemi Cuda","1:12",31.92,Studio M Art Models,5663,Classic Cars
10108,"2020-10-28","2020-11-06","2020-11-02",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,8,S18_3482,29,132.29,"1976 Ford Gran Torino","1:18",73.49,Gearbox Collectibles,9127,Classic Cars
10108,"2020-10-28","2020-11-06","2020-11-02",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,9,S18_3278,26,73.17,"1969 Dodge Super Bee","1:18",49.05,Min Lin Diecast,1917,Classic Cars
10108,"2020-10-28","2020-11-06","2020-11-02",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,10,S24_4620,31,67.10,"1961 Chevrolet Impala","1:18",32.33,Classic Metal Creations,7869,Classic Cars
10108,"2020-10-28","2020-11-06","2020-11-02",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,11,S18_4721,44,139.87,"1957 Corvette Convertible","1:18",69.93,Classic Metal Creations,1249,Classic Cars
10108,"2020-10-28","2020-11-06","2020-11-02",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,12,S18_3782,43,52.84,"1957 Vespa GS150","1:18",32.95,Studio M Art Models,7689,Motorcycles
10108,"2020-10-28","2020-11-06","2020-11-02",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,13,S32_2206,27,36.21,"1982 Ducati 996 R","1:32",24.14,Gearbox Collectibles,9241,Motorcycles
10108,"2020-10-28","2020-11-06","2020-11-02",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,14,S50_4713,34,74.85,"2002 Yamaha YZR M1","1:50",34.17,Autoart Studio Design,600,Motorcycles
10108,"2020-10-28","2020-11-06","2020-11-02",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,15,S24_2360,35,64.41,"1982 Ducati 900 Monster","1:24",47.10,Highway 66 Mini Classics,6840,Motorcycles
10108,"2020-10-28","2020-11-06","2020-11-02",Shipped,Cruz & Sons Co.,Arnold,Cruz,Makati City,,"1227 MM",Philippines,81500.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,16,S32_4485,31,87.76,"1974 Ducati 350 Mk3 Desmo","1:32",56.13,Second Gear Diecast,3341,Motorcycles
10109,"2020-11-04","2020-11-13","2020-11-05",Shipped,Motor Mint Distributors Inc.,Rosa,Salazar,Philadelphia,PA,"71270",USA,72600.00,George,Vanauf,NYC,NY,USA,"10022",NA,1,S18_2870,26,126.72,"1999 Indy 500 Monte Carlo SS","1:18",56.76,Red Start Diecast,8164,Classic Cars
10109,"2020-11-04","2020-11-13","2020-11-05",Shipped,Motor Mint Distributors Inc.,Rosa,Salazar,Philadelphia,PA,"71270",USA,72600.00,George,Vanauf,NYC,NY,USA,"10022",NA,2,S18_3685,47,125.74,"1948 Porsche Type 356 Roadster","1:18",62.16,Gearbox Collectibles,8990,Classic Cars
10109,"2020-11-04","2020-11-13","2020-11-05",Shipped,Motor Mint Distributors Inc.,Rosa,Salazar,Philadelphia,PA,"71270",USA,72600.00,George,Vanauf,NYC,NY,USA,"10022",NA,3,S18_1984,38,137.98,"1995 Honda Civic","1:18",93.89,Min Lin Diecast,9772,Classic Cars
10109,"2020-11-04","2020-11-13","2020-11-05",Shipped,Motor Mint Distributors Inc.,Rosa,Salazar,Philadelphia,PA,"71270",USA,72600.00,George,Vanauf,NYC,NY,USA,"10022",NA,4,S18_1129,26,117.48,"1993 Mazda RX-7","1:18",83.51,Highway 66 Mini Classics,3975,Classic Cars
10109,"2020-11-04","2020-11-13","2020-11-05",Shipped,Motor Mint Distributors Inc.,Rosa,Salazar,Philadelphia,PA,"71270",USA,72600.00,George,Vanauf,NYC,NY,USA,"10022",NA,5,S18_3232,46,160.87,"1992 Ferrari 360 Spider red","1:18",77.90,Unimax Art Galleries,8347,Classic Cars
10109,"2020-11-04","2020-11-13","2020-11-05",Shipped,Motor Mint Distributors Inc.,Rosa,Salazar,Philadelphia,PA,"71270",USA,72600.00,George,Vanauf,NYC,NY,USA,"10022",NA,6,S24_2972,29,32.10,"1982 Lamborghini Diablo","1:24",16.24,Second Gear Diecast,7723,Classic Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,1,S18_2795,31,163.69,"1928 Mercedes-Benz SSK","1:18",72.56,Gearbox Collectibles,548,Vintage Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,2,S24_2022,39,40.77,"1938 Cadillac V-16 Presidential Limousine","1:24",20.61,Classic Metal Creations,2847,Vintage Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,3,S24_1937,20,28.88,"1939 Chevrolet Deluxe Coupe","1:24",22.57,Motor City Art Classics,7332,Vintage Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,4,S18_2325,33,115.69,"1932 Model A Ford J-Coupe","1:18",58.48,Autoart Studio Design,9354,Vintage Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,5,S24_3969,48,35.29,"1936 Mercedes Benz 500k Roadster","1:24",21.75,Red Start Diecast,2081,Vintage Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,6,S18_2248,32,51.46,"1911 Ford Town Car","1:18",33.30,Motor City Art Classics,540,Vintage Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,7,S18_1749,42,153.00,"1917 Grand Touring Sedan","1:18",86.70,Welly Diecast Productions,2724,Vintage Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,8,S18_4409,28,81.91,"1932 Alfa Romeo 8C2300 Spider Sport","1:18",43.26,Exoto Designs,6553,Vintage Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,9,S18_4933,42,62.00,"1957 Ford Thunderbird","1:18",34.21,Studio M Art Models,3209,Classic Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,10,S24_2887,46,112.74,"1952 Citroen-15CV","1:24",72.82,Exoto Designs,1452,Classic Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,11,S24_2766,43,82.69,"1949 Jaguar XK 120","1:24",47.25,Classic Metal Creations,2350,Classic Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,12,S24_3191,27,80.47,"1969 Chevrolet Camaro Z28","1:24",50.51,Exoto Designs,4695,Classic Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,13,S24_1046,36,72.02,"1970 Chevy Chevelle SS 454","1:24",49.24,Unimax Art Galleries,1005,Classic Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,14,S24_3432,37,96.37,"2002 Chevy Corvette","1:24",62.11,Gearbox Collectibles,9446,Classic Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,15,S24_1628,29,43.27,"1966 Shelby Cobra 427 S/C","1:24",29.18,Carousel DieCast Legends,8197,Classic Cars
10110,"2020-11-12","2020-11-18","2020-11-14",Shipped,"AV Stores, Co.",Rachel,Ashworth,Manchester,,EC2 5NT,UK,136800.00,Larry,Bott,London,,UK,EC2N 1HN,EMEA,16,S18_1589,37,118.22,"1965 Aston Martin DB5","1:18",65.96,Classic Metal Creations,9042,Classic Cars
10112,"2020-11-18","2020-11-28","2020-11-23",Shipped,"Volvo Model Replicas, Co",Christina ,Berglund,LuleÃ¥,,S-958 22,Sweden,53100.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,1,S10_1949,29,197.16,"1952 Alpine Renault 1300","1:10",98.58,Classic Metal Creations,7305,Classic Cars
10112,"2020-11-18","2020-11-28","2020-11-23",Shipped,"Volvo Model Replicas, Co",Christina ,Berglund,LuleÃ¥,,S-958 22,Sweden,53100.00,Barry,Jones,London,,UK,EC2N 1HN,EMEA,2,S18_2949,23,85.10,"1913 Ford Model T Speedster","1:18",60.78,Carousel DieCast Legends,4189,Vintage Cars
10111,"2020-11-19","2020-11-25","2020-11-24",Shipped,Mini Wheels Co.,Julie,Murphy,San Francisco,CA,"94217",USA,64600.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,1,S18_3136,43,94.25,"18th Century Vintage Horse Carriage","1:18",60.74,Red Start Diecast,5992,Vintage Cars
10111,"2020-11-19","2020-11-25","2020-11-24",Shipped,Mini Wheels Co.,Julie,Murphy,San Francisco,CA,"94217",USA,64600.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,2,S18_2957,28,53.09,"1934 Ford V8 Coupe","1:18",34.35,Min Lin Diecast,5649,Vintage Cars
10111,"2020-11-19","2020-11-25","2020-11-24",Shipped,Mini Wheels Co.,Julie,Murphy,San Francisco,CA,"94217",USA,64600.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,3,S24_4258,26,85.70,"1936 Chrysler Airflow","1:24",57.46,Second Gear Diecast,4710,Vintage Cars
10111,"2020-11-19","2020-11-25","2020-11-24",Shipped,Mini Wheels Co.,Julie,Murphy,San Francisco,CA,"94217",USA,64600.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,4,S18_3320,39,91.27,"1917 Maxwell Touring Car","1:18",57.54,Exoto Designs,7913,Vintage Cars
10111,"2020-11-19","2020-11-25","2020-11-24",Shipped,Mini Wheels Co.,Julie,Murphy,San Francisco,CA,"94217",USA,64600.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,5,S18_1367,48,48.52,"1936 Mercedes-Benz 500K Special Roadster","1:18",24.26,Studio M Art Models,8635,Vintage Cars
10111,"2020-11-19","2020-11-25","2020-11-24",Shipped,Mini Wheels Co.,Julie,Murphy,San Francisco,CA,"94217",USA,64600.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,6,S18_1342,33,87.33,"1937 Lincoln Berline","1:18",60.62,Motor City Art Classics,8693,Vintage Cars
10113,"2020-11-20","2020-11-27","2020-11-21",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,1,S32_3522,23,58.82,"1996 Peterbilt 379 Stake Bed with Outrigger","1:32",33.61,Red Start Diecast,814,Trucks and Buses
10113,"2020-11-20","2020-11-27","2020-11-21",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,2,S12_1666,21,121.64,"1958 Setra Bus","1:12",77.90,Welly Diecast Productions,1579,Trucks and Buses
10113,"2020-11-20","2020-11-27","2020-11-21",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,3,S18_4668,50,43.27,"1939 Cadillac Limousine","1:18",23.14,Studio M Art Models,6645,Vintage Cars
10113,"2020-11-20","2020-11-27","2020-11-21",Shipped,Mini Gifts Distributors Ltd.,Susan,Nelson,San Rafael,CA,"97562",USA,210500.00,Leslie,Jennings,San Francisco,CA,USA,"94080",NA,4,S18_1097,49,101.50,"1940 Ford Pickup Truck","1:18",58.33,Studio M Art Models,2613,Trucks and Buses
10114,"2020-11-26","2020-12-02","2020-11-27",Shipped,"La Corne D'abondance, Co.",Marie,Bertrand,Paris,,"75012",France,84300.00,Loui,Bondur,Paris,,France,"75017",EMEA,1,S24_2840,24,28.64,"1958 Chevy Corvette Limited Edition","1:24",15.91,Carousel DieCast Legends,2542,Classic Cars
10114,"2020-11-26","2020-12-02","2020-11-27",Shipped,"La Corne D'abondance, Co.",Marie,Bertrand,Paris,,"75012",France,84300.00,Loui,Bondur,Paris,,France,"75017",EMEA,2,S32_2509,28,43.83,"1954 Greyhound Scenicruiser","1:32",25.98,Classic Metal Creations,2874,Trucks and Buses
10114,"2020-11-26","2020-12-02","2020-11-27",Shipped,"La Corne D'abondance, Co.",Marie,Bertrand,Paris,,"75012",France,84300.00,Loui,Bondur,Paris,,France,"75017",EMEA,3,S18_2319,39,106.78,"1964 Mercedes Tour Bus","1:18",74.86,Unimax Art Galleries,8258,Trucks and Buses
10114,"2020-11-26","2020-12-02","2020-11-27",Shipped,"La Corne D'abondance, Co.",Marie,Bertrand,Paris,,"75012",France,84300.00,Loui,Bondur,Paris,,France,"75017",EMEA,4,S18_3232,48,169.34,"1992 Ferrari 360 Spider red","1:18",77.90,Unimax Art Galleries,8347,Classic Cars
10114,"2020-11-26","2020-12-02","2020-11-27",Shipped,"La Corne D'abondance, Co.",Marie,Bertrand,Paris,,"75012",France,84300.00,Loui,Bondur,Paris,,France,"75017",EMEA,5,S24_2300,21,102.23,"1962 Volkswagen Microbus","1:24",61.34,Autoart Studio Design,2327,Trucks and Buses
10114,"2020-11-26","2020-12-02","2020-11-27",Shipped,"La Corne D'abondance, Co.",Marie,Bertrand,Paris,,"75012",France,84300.00,Loui,Bondur,Paris,,France,"75017",EMEA,6,S18_2432,45,53.48,"1926 Ford Fire Engine","1:18",24.92,Carousel DieCast Legends,2018,Trucks and Buses
10114,"2020-11-26","2020-12-02","2020-11-27",Shipped,"La Corne D'abondance, Co.",Marie,Bertrand,Paris,,"75012",France,84300.00,Loui,Bondur,Paris,,France,"75017",EMEA,7,S32_1268,32,88.61,"1980â€™s GM Manhattan Express","1:32",53.93,Motor City Art Classics,5099,Trucks and Buses
10114,"2020-11-26","2020-12-02","2020-11-27",Shipped,"La Corne D'abondance, Co.",Marie,Bertrand,Paris,,"75012",France,84300.00,Loui,Bondur,Paris,,France,"75017",EMEA,8,S10_4962,31,128.53,"1962 LanciaA Delta 16V","1:10",103.42,Second Gear Diecast,6791,Classic Cars
10114,"2020-11-26","2020-12-02","2020-11-27",Shipped,"La Corne D'abondance, Co.",Marie,Bertrand,Paris,,"75012",France,84300.00,Loui,Bondur,Paris,,France,"75017",EMEA,9,S18_4600,41,105.34,"1940s Ford truck","1:18",84.76,Motor City Art Classics,3128,Trucks and Buses
10114,"2020-11-26","2020-12-02","2020-11-27",Shipped,"La Corne D'abondance, Co.",Marie,Bertrand,Paris,,"75012",France,84300.00,Loui,Bondur,Paris,,France,"75017",EMEA,10,S700_2824,42,82.94,"1982 Camaro Z28","1:18",46.53,Carousel DieCast Legends,6934,Classic Cars
10115,"2020-11-29","2020-12-07","2020-12-02",Shipped,Classic Legends Inc.,Maria,Hernandez,NYC,NY,"10022",USA,67500.00,Foon Yue,Tseng,NYC,NY,USA,"10022",NA,1,S24_4048,44,106.45,"1992 Porsche Cayenne Turbo Silver","1:24",69.78,Exoto Designs,6582,Classic Cars
10115,"2020-11-29","2020-12-07","2020-12-02",Shipped,Classic Legends Inc.,Maria,Hernandez,NYC,NY,"10022",USA,67500.00,Foon Yue,Tseng,NYC,NY,USA,"10022",NA,2,S24_1444,47,56.64,"1970 Dodge Coronet","1:24",32.37,Highway 66 Mini Classics,4074,Classic Cars
10115,"2020-11-29","2020-12-07","2020-12-02",Shipped,Classic Legends Inc.,Maria,Hernandez,NYC,NY,"10022",USA,67500.00,Foon Yue,Tseng,NYC,NY,USA,"10022",NA,3,S50_1392,27,100.70,Diamond T620 Semi-Skirted Tanker,"1:50",68.29,Highway 66 Mini Classics,1016,Trucks and Buses
10115,"2020-11-29","2020-12-07","2020-12-02",Shipped,Classic Legends Inc.,Maria,Hernandez,NYC,NY,"10022",USA,67500.00,Foon Yue,Tseng,NYC,NY,USA,"10022",NA,4,S18_2238,46,140.81,"1998 Chrysler Plymouth Prowler","1:18",101.51,Gearbox Collectibles,4724,Classic Cars
10115,"2020-11-29","2020-12-07","2020-12-02",Shipped,Classic Legends Inc.,Maria,Hernandez,NYC,NY,"10022",USA,67500.00,Foon Yue,Tseng,NYC,NY,USA,"10022",NA,5,S12_4473,46,111.39,"1957 Chevy Pickup","1:12",55.70,Exoto Designs,6125,Trucks and Buses
10116,"2020-12-06","2020-12-14","2020-12-08",Shipped,Royale Belge,Pascale ,Cartrain,Charleroi,,B-6000,Belgium,23500.00,Pamela,Castillo,Paris,,France,"75017",EMEA,1,S32_3207,27,60.28,"1950's Chicago Surface Lines Streetcar","1:32",26.72,Gearbox Collectibles,8601,Trains
10117,"2020-12-11","2020-12-19","2020-12-12",Shipped,"Dragon Souveniers, Ltd.",Eric,Natividad,Singapore,,"079903",Singapore,103800.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,1,S700_3962,45,89.38,The Queen Mary,"1:700",53.63,Welly Diecast Productions,5088,Ships
10117,"2020-12-11","2020-12-19","2020-12-12",Shipped,"Dragon Souveniers, Ltd.",Eric,Natividad,Singapore,,"079903",Singapore,103800.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,2,S72_3212,50,52.42,Pont Yacht,"1:72",33.30,Unimax Art Galleries,414,Ships
10117,"2020-12-11","2020-12-19","2020-12-12",Shipped,"Dragon Souveniers, Ltd.",Eric,Natividad,Singapore,,"079903",Singapore,103800.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,3,S24_2011,41,119.20,"18th century schooner","1:24",82.34,Carousel DieCast Legends,1898,Ships
10117,"2020-12-11","2020-12-19","2020-12-12",Shipped,"Dragon Souveniers, Ltd.",Eric,Natividad,Singapore,,"079903",Singapore,103800.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,4,S18_4522,23,73.73,"1904 Buick Runabout","1:18",52.66,Exoto Designs,8290,Vintage Cars
10117,"2020-12-11","2020-12-19","2020-12-12",Shipped,"Dragon Souveniers, Ltd.",Eric,Natividad,Singapore,,"079903",Singapore,103800.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,5,S18_3140,26,121.57,"1903 Ford Model A","1:18",68.30,Unimax Art Galleries,3913,Vintage Cars
10117,"2020-12-11","2020-12-19","2020-12-12",Shipped,"Dragon Souveniers, Ltd.",Eric,Natividad,Singapore,,"079903",Singapore,103800.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,6,S700_1938,38,75.35,The Mayflower,"1:700",43.30,Studio M Art Models,737,Ships
10117,"2020-12-11","2020-12-19","2020-12-12",Shipped,"Dragon Souveniers, Ltd.",Eric,Natividad,Singapore,,"079903",Singapore,103800.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,7,S18_3259,21,81.68,Collectable Wooden Train,"1:18",67.56,Carousel DieCast Legends,6450,Trains
10117,"2020-12-11","2020-12-19","2020-12-12",Shipped,"Dragon Souveniers, Ltd.",Eric,Natividad,Singapore,,"079903",Singapore,103800.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,8,S12_3891,39,173.02,"1969 Ford Falcon","1:12",83.05,Second Gear Diecast,1049,Classic Cars
10117,"2020-12-11","2020-12-19","2020-12-12",Shipped,"Dragon Souveniers, Ltd.",Eric,Natividad,Singapore,,"079903",Singapore,103800.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,9,S12_1108,33,195.33,"2001 Ferrari Enzo","1:12",95.59,Second Gear Diecast,3619,Classic Cars
10117,"2020-12-11","2020-12-19","2020-12-12",Shipped,"Dragon Souveniers, Ltd.",Eric,Natividad,Singapore,,"079903",Singapore,103800.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,10,S12_3148,43,148.06,"1969 Corvair Monza","1:18",89.14,Welly Diecast Productions,6906,Classic Cars
10117,"2020-12-11","2020-12-19","2020-12-12",Shipped,"Dragon Souveniers, Ltd.",Eric,Natividad,Singapore,,"079903",Singapore,103800.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,11,S50_1514,21,55.65,"1962 City of Detroit Streetcar","1:50",37.49,Classic Metal Creations,1645,Trains
10117,"2020-12-11","2020-12-19","2020-12-12",Shipped,"Dragon Souveniers, Ltd.",Eric,Natividad,Singapore,,"079903",Singapore,103800.00,Mami,Nishi,Tokyo,Chiyoda-Ku,Japan,"102-8578",Japan,12,S18_4027,22,122.08,"1970 Triumph Spitfire","1:18",91.92,Min Lin Diecast,5545,Classic Cars
10118,"2020-12-16","2020-12-24","2020-12-21",Shipped,Enaco Distributors,Eduardo ,Saavedra,Barcelona,,"08022",Spain,60300.00,Martin,Gerard,Paris,,France,"75017",EMEA,1,S700_3505,36,86.15,The Titanic,"1:700",51.09,Carousel DieCast Legends,1956,Ships
10119,"2020-12-23","2020-12-30","2020-12-27",Shipped,Salzburg Collectables,Georg ,Pipps,Salzburg,,"5020",Austria,71700.00,Pamela,Castillo,Paris,,France,"75017",EMEA,1,S700_4002,26,63.67,American Airlines: MD-11S,"1:700",36.27,Second Gear Diecast,8820,Planes
10119,"2020-12-23","2020-12-30","2020-12-27",Shipped,Salzburg Collectables,Georg ,Pipps,Salzburg,,"5020",Austria,71700.00,Pamela,Castillo,Paris,,France,"75017",EMEA,2,S24_3949,28,62.10,Corsair F4U ( Bird Cage),"1:24",29.34,Second Gear Diecast,6812,Planes
10119,"2020-12-23","2020-12-30","2020-12-27",Shipped,Salzburg Collectables,Georg ,Pipps,Salzburg,,"5020",Austria,71700.00,Pamela,Castillo,Paris,,France,"75017",EMEA,3,S18_1662,43,151.38,"1980s Black Hawk Helicopter","1:18",77.27,Red Start Diecast,5330,Planes
10119,"2020-12-23","2020-12-30","2020-12-27",Shipped,Salzburg Collectables,Georg ,Pipps,Salzburg,,"5020",Austria,71700.00,Pamela,Castillo,Paris,,France,"75017",EMEA,4,S24_2841,41,64.40,"1900s Vintage Bi-Plane","1:24",34.25,Autoart Studio Design,5942,Planes
10119,"2020-12-23","2020-12-30","2020-12-27",Shipped,Salzburg Collectables,Georg ,Pipps,Salzburg,,"5020",Austria,71700.00,Pamela,Castillo,Paris,,France,"75017",EMEA,5,S24_3420,20,63.12,"1937 Horch 930V Limousine","1:24",26.30,Autoart Studio Design,2902,Vintage Cars
10119,"2020-12-23","2020-12-30","2020-12-27",Shipped,Salzburg Collectables,Georg ,Pipps,Salzburg,,"5020",Austria,71700.00,Pamela,Castillo,Paris,,France,"75017",EMEA,6,S72_1253,28,40.22,Boeing X-32A JSF,"1:72",32.77,Motor City Art Classics,4857,Planes
10119,"2020-12-23","2020-12-30","2020-12-27",Shipped,Salzburg Collectables,Georg ,Pipps,Salzburg,,"5020",Austria,71700.00,Pamela,Castillo,Paris,,France,"75017",EMEA,7,S700_2047,29,74.23,HMS Bounty,"1:700",39.83,Unimax Art Galleries,3501,Ships
10119,"2020-12-23","2020-12-30","2020-12-27",Shipped,Salzburg Collectables,Georg ,Pipps,Salzburg,,"5020",Austria,71700.00,Pamela,Castillo,Paris,,France,"75017",EMEA,8,S18_3856,27,95.28,"1941 Chevrolet Special Deluxe Cabriolet","1:18",64.58,Exoto Designs,2378,Vintage Cars
10119,"2020-12-23","2020-12-30","2020-12-27",Shipped,Salzburg Collectables,Georg ,Pipps,Salzburg,,"5020",Austria,71700.00,Pamela,Castillo,Paris,,France,"75017",EMEA,9,S18_3029,21,74.84,"1999 Yamaha Speed Boat","1:18",51.61,Min Lin Diecast,4259,Ships
10119,"2020-12-23","2020-12-30","2020-12-27",Shipped,Salzburg Collectables,Georg ,Pipps,Salzburg,,"5020",Austria,71700.00,Pamela,Castillo,Paris,,France,"75017",EMEA,10,S24_3816,35,82.18,"1940 Ford Delivery Sedan","1:24",48.64,Carousel DieCast Legends,6621,Vintage Cars
